order_id,customer_id,order_date,Order Status,Subtotal (inc tax),sub_total,Tax Total,Shipping Cost (inc tax),Shipping Cost (ex tax),Ship Method,Order Total (inc tax),order_total,total_quantity,Date Shipped,city,state,zip,Product Details,Coupon Details
4295,1784,28/01/2021,Shipped,160,160,0,6.5,6.5,USPS - Priority Mail - 2 to 3 days,166.5,166.5,2,28/01/2021,Washington,DC,20016,"Product ID: 660, Product Qty: 1, Product SKU: 402-SlateGray-S, Product Name: Luxury Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Slate Gray, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 664, Product Qty: 1, Product SKU: 302-SlateGray-S, Product Name: Luxury V-Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Slate Gray, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00",
1884,1112,28/02/2015,Shipped,138,138,0,0,0,Free Shipping,138,138,2,2/3/2015,Tarry town  New York,NY,10591,"Product ID: 496, Product Qty: 1, Product SKU: 202-Black-S, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 553, Product Qty: 1, Product SKU: 202-Navy-S, Product Name: Modest Scoop, Long Sleeve, Navy, Product Weight: 0.2000, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00",
2997,1402,28/02/2017,Shipped,76,76,0,0,0,Free Shipping,76,76,1,28/02/2017,Corona del Mar,CA,92625,"Product ID: 555, Product Qty: 1, Product SKU: 802-White-L, Product Name: Turtleneck, Long Sleeve, White, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 76.00, Product Total Price: 76.00",
1408,859,28/03/2014,Shipped,301,301,0,0,0,Free Shipping,301,301,4,31/03/2014,San Francisco,CA,94109,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-XL, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 512, Product Qty: 1, Product SKU: 601-Black-L, Product Name: Camisole, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 525, Product Qty: 1, Product SKU: 1050-Black-L, Product Name: EveryWear Luxury Pant, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 99.00, Product Total Price: 99.00|Product ID: 558, Product Qty: 1, Product SKU: 802-Black-XL, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: XL, Product Unit Price: 71.00, Product Total Price: 71.00",
1412,202,28/03/2014,Shipped,138,138,0,0,0,Free Shipping,138,138,2,31/03/2014,Portland,OR,97239,"Product ID: 569, Product Qty: 1, Product SKU: 202-Grey-S, Product Name: Modest Scoop, Long Sleeve, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 583, Product Qty: 1, Product SKU: 202-Chili Pepper Red-S, Product Name: Modest Scoop, Long Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: Small, Product Unit Price: 69.00, Product Total Price: 69.00",
1921,13,28/03/2015,Shipped,45.21,42,3.21,8.35,8.35,Ship by Weight,53.56,50.35,3,30/03/2015,Denver,CO,80203,"Product ID: 515, Product Qty: 1, Product SKU: 1010-White-S, Product Name: Lounge Short, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 15.07, Product Total Price: 15.07|Product ID: 515, Product Qty: 1, Product SKU: 1010-White-XS, Product Name: Lounge Short, White, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 15.07, Product Total Price: 15.07|Product ID: 516, Product Qty: 1, Product SKU: 1010-Black-XS, Product Name: Lounge Short, Black, Sizes XS and XL, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 15.07, Product Total Price: 15.07",
2421,924,28/03/2016,Shipped,99,99,0,0,0,Free Shipping,99,99,1,28/03/2016,San Francisco,CA,94115,"Product ID: 525, Product Qty: 1, Product SKU: 1050-Black-XS, Product Name: EveryWear Luxury Pant, Black, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 99.00, Product Total Price: 99.00",
1148,730,28/04/2013,Shipped,119,119,0,0,0,Free Shipping,119,119,2,30/04/2013,Clive,IA,50325,"Product ID: 491, Product Qty: 1, Product SKU: 101-Natural-XS, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 50.00, Product Total Price: 50.00|Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-XS, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 69.00, Product Total Price: 69.00",
1149,208,28/04/2013,Shipped,152,152,0,0,0,Free Shipping,152,152,2,30/04/2013,Menlo Park,CA,94025,"Product ID: 522, Product Qty: 1, Product SKU: 1040-White-XS, Product Name: Night Gown, White, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 82.00, Product Total Price: 82.00|Product ID: 523, Product Qty: 1, Product SKU: 1040-Black-XS, Product Name: Night Gown, Black, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 70.00, Product Total Price: 70.00",
1945,1133,28/04/2015,Shipped,138,138,0,0,0,Free Shipping,138,138,2,28/04/2015,Hilton head,SC,29926,"Product ID: 496, Product Qty: 1, Product SKU: 202-Black-S, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 583, Product Qty: 1, Product SKU: 202-Chili Pepper Red-S, Product Name: Modest Scoop, Long Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: Small, Product Unit Price: 69.00, Product Total Price: 69.00",
1946,350,28/04/2015,Shipped,168,168,0,5.5,5.5,Ship by Weight,173.5,173.5,2,29/04/2015,San Francisco,CA,94115,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-M, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 525, Product Qty: 1, Product SKU: 1050-Black-M, Product Name: EveryWear Luxury Pant, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 99.00, Product Total Price: 99.00",
2449,1304,28/04/2016,Shipped,39,39,0,5.5,5.5,Ship by Weight,44.5,44.5,1,29/04/2016,Houston,TX,77098,"Product ID: 536, Product Qty: 1, Product SKU: 501-Natural-XS, Product Name: Tank, Natural Size XS only, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 39.00, Product Total Price: 39.00",
3099,358,28/05/2017,Shipped,67,67,0,0,0,Free Shipping,67,67,1,7/6/2017,San Francisco,CA,94117,"Product ID: 497, Product Qty: 1, Product SKU: 201-Black-XS, Product Name: Scoop Neck, Short Sleeve, Black , Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 67.00, Product Total Price: 67.00",
1473,887,28/06/2014,Shipped,31,31,0,5.5,5.5,Ship by Weight,36.5,36.5,1,30/06/2014,Summerville,SC,29483,"Product ID: 503, Product Qty: 1, Product SKU: 101-White-XL, Product Name: Deep Scoop, Short Sleeve, White LIMITED SIZES, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 31.00, Product Total Price: 31.00",
2493,1312,28/06/2016,Shipped,110,110,0,0,0,Free Shipping,110,110,2,29/06/2016,Kennett Square,PA,19348,"Product ID: 491, Product Qty: 1, Product SKU: 101-Natural-S, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 39.00, Product Total Price: 39.00|Product ID: 558, Product Qty: 1, Product SKU: 802-Black-S, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 71.00, Product Total Price: 71.00",
3119,1336,28/06/2017,Shipped,536,536,0,0,0,Free Shipping,536,536,8,28/06/2017,Hunts Point,WA,98004,"Product ID: 497, Product Qty: 5, Product SKU: 201-Black-L, Product Name: Scoop Neck, Short Sleeve, Black , Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 67.00, Product Total Price: 335.00|Product ID: 505, Product Qty: 3, Product SKU: 201-White-L, Product Name: Scoop Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 67.00, Product Total Price: 201.00",
1189,749,28/07/2013,Shipped,66.89,65,1.89,5.5,5.5,Ship by Weight,72.39,70.5,1,30/07/2013,Castle Rock,CO,80104,"Product ID: 540, Product Qty: 1, Product SKU: 701-Black-M, Product Name: Mock Turtle Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 66.89, Product Total Price: 66.89",
1188,291,28/07/2013,Shipped,161,161,0,0,0,Free Shipping,161,161,8,30/07/2013,New York,NY,10024,"Product ID: 516, Product Qty: 1, Product SKU: 1010-Black-L, Product Name: Lounge Short, Black LIMITED SIZES, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 20.00, Product Total Price: 20.00|Product ID: 518, Product Qty: 3, Product SKU: 1030-Black-L, Product Name: Lace Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: L, Product Unit Price: 11.00, Product Total Price: 33.00|Product ID: 519, Product Qty: 3, Product SKU: 1030-White-L, Product Name: Lace Thong, White, Product Weight: 0.1000, Product Variation Details: Size: L, Product Unit Price: 11.00, Product Total Price: 33.00|Product ID: 525, Product Qty: 1, Product SKU: 1050-Black-L, Product Name: EveryWear Luxury Pant, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 75.00, Product Total Price: 75.00",
1495,902,28/07/2014,Shipped,138,138,0,0,0,Free Shipping,138,138,2,31/07/2014,Tarrytown,NY,10591,"Product ID: 500, Product Qty: 1, Product SKU: 302-Black-S, Product Name: V-Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 609, Product Qty: 1, Product SKU: 230-White-S, Product Name: Scoop Neck, 3/4th Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00",
2063,753,28/07/2015,Shipped,153,153,0,0,0,Free Shipping,153,153,3,29/07/2015,Los Altos,CA,94022,"Product ID: 556, Product Qty: 1, Product SKU: 202-Java-M, Product Name: Modest Scoop, Long Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 50.00, Product Total Price: 50.00|Product ID: 564, Product Qty: 1, Product SKU: 301-Java-M, Product Name: V-Neck, Short Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 45.00, Product Total Price: 45.00|Product ID: 573, Product Qty: 1, Product SKU: 302-Grey-M, Product Name: V-Neck, Long Sleeve, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 58.00, Product Total Price: 58.00",
2527,1316,28/08/2016,Shipped,148,148,0,0,0,Free Shipping,148,148,2,30/08/2016,mill valley,CA,94941,"Product ID: 506, Product Qty: 1, Product SKU: 202-White-S, Product Name: Modest Scoop, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 74.00, Product Total Price: 74.00|Product ID: 506, Product Qty: 1, Product SKU: 202-White-M, Product Name: Modest Scoop, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 74.00, Product Total Price: 74.00",
4121,1710,28/08/2020,Shipped,80,80,0,6.5,6.5,USPS - Priority Mail - 2 to 3 days,86.5,86.5,1,31/08/2020,Sarasota,FL,34243,"Product ID: 662, Product Qty: 1, Product SKU: 230-Black-M, Product Name: Luxury Basic Scoop Neck - 3/4 Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: M, Product Unit Price: 80.00, Product Total Price: 80.00",
3865,1637,28/09/2019,Shipped,148,148,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,148,148,2,30/09/2019,Charlotte,NC,28203,"Product ID: 669, Product Qty: 1, Product SKU: 201-Black-XS, Product Name: Scoop Neck - Short Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: XS, Product Unit Price: 74.00, Product Total Price: 74.00|Product ID: 669, Product Qty: 1, Product SKU: 201-White-XS, Product Name: Scoop Neck - Short Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: XS, Product Unit Price: 74.00, Product Total Price: 74.00",
3866,1401,28/09/2019,Shipped,148,148,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,148,148,2,30/09/2019,Houston,TX,77005,"Product ID: 661, Product Qty: 2, Product SKU: 501-White-S, Product Name: Tank, Product Weight: 0.3500, Product Variation Details: Color: White, Size: S, Product Unit Price: 74.00, Product Total Price: 148.00",
4145,1721,28/09/2020,Declined,4228,4228,0,6.5,6.5,USPS - Priority Mail - 2 to 3 days,4234.5,4234.5,50,,Birmingham,AL,35260,"Product ID: 600, Product Qty: 20, Product SKU: 802-FuchsiaPurple-M, Product Name: Turtleneck, Long Sleeve, Pink, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 79.00, Product Total Price: 1580.00|Product ID: 606, Product Qty: 8, Product SKU: 1041-Black-M, Product Name: Luxury Tank Dress, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 89.00, Product Total Price: 712.00|Product ID: 663, Product Qty: 8, Product SKU: 2000-FuchsiaPurple-M, Product Name: Luxury Droop Neck - 3/4 Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Fuchsia Purple, Size: M, Product Unit Price: 88.00, Product Total Price: 704.00|Product ID: 663, Product Qty: 14, Product SKU: 2000-SlateGray-L, Product Name: Luxury Droop Neck - 3/4 Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Slate Gray, Size: L, Product Unit Price: 88.00, Product Total Price: 1232.00",
1569,946,28/10/2014,Shipped,124,124,0,0,0,Free Shipping,124,124,2,29/10/2014,Brooklyn,NY,11215-4911,"Product ID: 513, Product Qty: 1, Product SKU: 601-White-S, Product Name: Camisole, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 514, Product Qty: 1, Product SKU: 501-White-S, Product Name: Tank, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00",
1568,945,28/10/2014,Shipped,138,138,0,0,0,Free Shipping,138,138,2,29/10/2014,Brooklyn,NY,11215-4911,"Product ID: 496, Product Qty: 1, Product SKU: 202-Black-S, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 506, Product Qty: 1, Product SKU: 202-White-S, Product Name: Modest Scoop, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00",
2161,537,28/10/2015,Shipped,339,339,0,0,0,Free Shipping,339,339,8,29/10/2015,Highland Park,IL,60035,"Product ID: 491, Product Qty: 3, Product SKU: 101-Natural-M, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 39.00, Product Total Price: 117.00|Product ID: 505, Product Qty: 2, Product SKU: 201-White-XS, Product Name: Modest Scoop, Short Sleeve, White, Sizes XS & XL only, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 28.00, Product Total Price: 56.00|Product ID: 506, Product Qty: 2, Product SKU: 202-White-M, Product Name: Modest Scoop, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 138.00|Product ID: 581, Product Qty: 1, Product SKU: 201-Chili Pepper Red-S, Product Name: 201-Chili Pepper Red, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 28.00, Product Total Price: 28.00",
4176,1732,28/10/2020,Shipped,160,160,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,160,160,2,28/10/2020,Centreville,MD,21617,"Product ID: 660, Product Qty: 1, Product SKU: 402-White-S, Product Name: Luxury Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 664, Product Qty: 1, Product SKU: 302-White-S, Product Name: Luxury V-Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00",
2239,1233,28/11/2015,Shipped,207,207,0,0,0,Free Shipping,207,207,3,30/11/2015,Austin,TX,78703,"Product ID: 510, Product Qty: 3, Product SKU: 402-Black-L, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 207.00",
3248,736,28/11/2017,Shipped,203,203,0,0,0,Free Shipping,203,203,3,29/11/2017,Bethesda,MD,20817,"Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-L, Product Name: Scoop Neck, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 505, Product Qty: 1, Product SKU: 201-White-L, Product Name: Scoop Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 67.00, Product Total Price: 67.00|Product ID: 641, Product Qty: 1, Product SKU: 1001-White-L, Product Name: High Neck Tank, White, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 67.00, Product Total Price: 67.00",
